web_scraper_order,web_scraper_start_url,type_habit,prix,adresse,lien_image
"1771239927-4608","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Blouson Adidas","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3492724_uploaded_image3_1640090409.jpeg"
"1771239927-4609","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Caleçons homme","40 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3492720_uploaded_image1_1640090227.jpg"
"1771239927-4610","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Ensemble homme","18 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3492428_uploaded_image1_1640079447.jpg"
"1771239927-4611","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Ensemble Veste - Chemise - Pantalon","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3492096_uploaded_image1_1640035705.jpg"
"1771239927-4612","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Pull homme","15 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3491831_uploaded_image1_1640020024.jpg"
"1771239927-4613","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Pull à col roulé","8 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3491776_uploaded_image1_1640017897.jpg"
"1771239927-4614","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Ensemble homme","16 500CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3491768_uploaded_image1_1640017674.jpg"
"1771239927-4615","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Vêtement homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490913_uploaded_image1_1639958048.jpg"
"1771239927-4616","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Ensemble Gucci","20 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3490857_uploaded_image1_1639952626.jpg"
"1771239927-4617","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Ensemble Jordan","18 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3490854_uploaded_image1_1639952510.jpg"
"1771239927-4618","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Chemises hommes","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490383_uploaded_image1_1639915878.jpg"
"1771239927-4619","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Ensemble blouson Lakers","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490376_uploaded_image2_1639915666.jpeg"
"1771239927-4620","https://sn.coinafrique.com/categorie/vetements-homme?page=61","Chemise jeans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3489993_uploaded_image1_1639867188.jpg"
"1771239934-4621","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Veste homme","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495958_uploaded_image1_1640292650.jpg"
"1771239934-4622","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Veste homme","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495956_uploaded_image1_1640292514.jpg"
"1771239934-4623","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Veste homme","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495953_uploaded_image1_1640292373.jpg"
"1771239934-4624","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Veste homme","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495949_uploaded_image1_1640291981.jpg"
"1771239934-4625","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Ensemble hommes","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532968_uploaded_image1_1642707150.jpg"
"1771239934-4626","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Costume homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532601_uploaded_image1_1642689966.jpg"
"1771239934-4627","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532530_uploaded_image1_1642688137.jpg"
"1771239934-4628","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Burbery","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532510_uploaded_image1_1642687799.jpg"
"1771239934-4629","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Ensemble homme","12 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3532441_uploaded_image1_1642685300.jpg"
"1771239934-4630","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Sweats Homme","8 500CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531709_uploaded_image1_1642639112.jpg"
"1771239934-4631","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Moschino bleu de nuit","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523631_uploaded_image1_1642106553.jpg"
"1771239934-4632","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Balmain bleu de nuit","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523628_uploaded_image1_1642106484.jpg"
"1771239934-4633","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Survêtement homme","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531160_uploaded_image3_1642612116.jpeg"
"1771239934-4634","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise Louis Vuitton","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531100_uploaded_image1_1642610225.jpg"
"1771239934-4635","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemises Lacoste","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531096_uploaded_image1_1642610162.jpg"
"1771239934-4636","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise Gant","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531090_uploaded_image1_1642610082.jpg"
"1771239934-4637","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise Fredperry","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531086_uploaded_image1_1642610004.jpg"
"1771239934-4638","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise Polo Ralph Lauren","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531081_uploaded_image1_1642609917.jpg"
"1771239934-4639","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Pull Lacoste","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531073_uploaded_image1_1642609757.jpg"
"1771239934-4640","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Ami Paris","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531069_uploaded_image1_1642609536.jpg"
"1771239934-4641","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Amiri","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531066_uploaded_image1_1642609386.jpg"
"1771239934-4642","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Essentiel","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531059_uploaded_image1_1642609267.jpg"
"1771239934-4643","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Amiri","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531058_uploaded_image1_1642609119.jpg"
"1771239934-4644","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Dior","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531055_uploaded_image1_1642608916.jpg"
"1771239934-4645","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Balmain","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523088_uploaded_image1_1642086476.jpg"
"1771239934-4646","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Polo Ralph Lauren","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523008_uploaded_image1_1642084373.jpg"
"1771239934-4647","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Polo Ralph Lauren","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523013_uploaded_image1_1642084500.jpg"
"1771239934-4648","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Balenciaga","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3522998_uploaded_image1_1642084141.jpg"
"1771239934-4649","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt  Balmain","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3522992_uploaded_image1_1642084061.jpg"
"1771239934-4650","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Crhistian Dior","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523002_uploaded_image1_1642084257.jpg"
"1771239934-4651","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Amiri","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3522980_uploaded_image1_1642083865.jpg"
"1771239934-4652","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Louis Vuitton","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3522989_uploaded_image1_1642083977.jpg"
"1771239934-4653","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Gucci","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3522972_uploaded_image1_1642083731.jpg"
"1771239934-4654","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Pull bombeuse","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521611_uploaded_image1_1642004188.jpg"
"1771239934-4655","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Grand boubou","80 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3529685_uploaded_image1_1642521290.jpg"
"1771239934-4656","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Pull bomber coupé","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521421_uploaded_image1_1641997783.jpg"
"1771239934-4657","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise liquette","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521358_uploaded_image1_1641995551.jpg"
"1771239934-4658","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt  Dsquared2","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521351_uploaded_image1_1641995260.jpg"
"1771239934-4659","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Essential","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521338_uploaded_image1_1641995020.jpg"
"1771239934-4660","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Off White","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521333_uploaded_image1_1641994907.jpg"
"1771239934-4661","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt  Gucci","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521348_uploaded_image1_1641995178.jpg"
"1771239934-4662","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt  Music  Gucci","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521302_uploaded_image1_1641993847.jpg"
"1771239934-4663","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Balmain","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521233_uploaded_image1_1641991974.jpg"
"1771239934-4664","https://sn.coinafrique.com/categorie/vetements-homme?page=60","T-shirt Balmain","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521216_uploaded_image1_1641991704.jpg"
"1771239934-4665","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Blouson Satfor","8 500CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3528402_uploaded_image2_1642438919.jpeg"
"1771239934-4666","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise traditionnelle","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527058_uploaded_image2_1642353276.jpeg"
"1771239934-4667","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Djellaba homme","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526878_uploaded_image1_1642342482.jpg"
"1771239934-4668","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Blousons homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526690_uploaded_image1_1642332448.jpg"
"1771239934-4669","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Pyjamas","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526684_uploaded_image1_1642331988.jpg"
"1771239934-4670","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Costume africain","40 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526328_uploaded_image1_1642284661.jpg"
"1771239934-4671","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Costume homme","70 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490071_uploaded_image1_1639873548.jpg"
"1771239934-4672","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemises homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490064_uploaded_image1_1639872935.jpg"
"1771239934-4673","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490066_uploaded_image1_1639873114.jpg"
"1771239934-4674","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise madras","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490070_uploaded_image1_1639873262.jpg"
"1771239934-4675","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490061_uploaded_image1_1639872677.jpg"
"1771239934-4676","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Jallaba homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490057_uploaded_image1_1639872360.jpg"
"1771239934-4677","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Jallaba + Pantalon","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490053_uploaded_image1_1639872026.jpg"
"1771239934-4678","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise Elhadji","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3524845_uploaded_image1_1642180425.jpg"
"1771239934-4679","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Costume homme","14 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3524724_uploaded_image2_1642175826.jpeg"
"1771239934-4680","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Chemise homme","5 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3524721_uploaded_image1_1642175679.jpg"
"1771239934-4681","https://sn.coinafrique.com/categorie/vetements-homme?page=60","Pantalon Kaki Zara","7 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3524710_uploaded_image2_1642175212.jpeg"
